frame,DetObj#,x,y,z,v,Azimuth,Elevation,snr,noise
0,0,0.0,1.3820817470550537,-0.5204592347145081,0.0,0.0,-20.635184898796908,64,390
0,1,0.0,1.472185730934143,0.11703480035066605,0.038847148418426514,0.0,4.545301072675404,136,425
0,2,0.0,1.473912239074707,0.09279362112283707,0.07769429683685303,0.0,3.6024363777391386,88,407
0,3,0.05274394154548645,1.6492969989776611,0.35458043217658997,-0.07769429683685303,1.8316747576914456,12.127252441342664,80,410
0,4,0.0,1.6877470016479492,-0.014134774915874004,-0.038847148418426514,0.0,-0.47983732958705,167,402
1,0,0.0,1.6789309978485107,0.17285899817943573,0.0,0.0,5.8783336065392815,92,373
1,1,0.0,1.475672960281372,0.058458004146814346,0.07769429683685303,0.0,2.2685558261062915,125,394
1,2,0.05274394154548645,1.6868466138839722,0.021354248747229576,-0.07769429683685303,1.7909280880818024,0.7249298215703145,137,391
1,3,0.05274394154548645,1.6859791278839111,-0.05815590173006058,-0.038847148418426514,1.7918489728555609,-1.9746031770912222,203,410
2,0,0.0,1.687214970588684,0.04466724395751953,0.038847148418426514,0.0,1.5164913545866554,148,412
2,1,0.0,1.4606584310531616,0.21795597672462463,0.07769429683685303,0.0,8.486920015770277,63,410
2,2,0.0,1.6844711303710938,0.10604985058307648,-0.038847148418426514,0.0,3.6024363056179034,137,422
3,0,0.0,1.4364184141159058,0.3431183099746704,0.038847148418426514,0.0,13.434538919616262,102,423
3,1,0.36920759081840515,1.147222638130188,-0.8535770773887634,0.038847148418426514,17.839593914968287,-35.3085288234177,102,423
3,2,-0.23075474798679352,1.4240543842315674,0.31598952412605286,-0.038847148418426514,-9.204244633785668,12.354793702152278,82,445
4,0,0.0,1.2789726257324219,0.7384151816368103,0.038847148418426514,0.0,29.99999976159398,86,415
4,1,0.23075474798679352,1.4557679891586304,0.09230189770460129,0.038847148418426514,9.007054874852997,3.583321776258286,86,415
4,2,0.0,1.2789726257324219,0.7384151816368103,-0.038847148418426514,0.0,29.99999976159398,100,413
4,3,-0.13845284283161163,1.2131644487380981,0.8307170867919922,-0.038847148418426514,-6.510733049566293,34.22886559261016,100,413
5,0,0.0,1.4744786024093628,-0.08331182599067688,0.038847148418426514,0.0,-3.2339200750516213,148,418
5,1,0.0,1.4690645933151245,0.15125161409378052,0.07769429683685303,0.0,5.878333365535433,67,402
5,2,0.046150948852300644,1.4761090278625488,-0.0004917227779515088,-0.07769429683685303,1.7907847228401272,-0.019077099527109467,75,407
5,3,-0.046150948852300644,1.4758871793746948,-0.025597551837563515,-0.07769429683685303,-1.7910537299489888,-0.9931439020006028,75,407
