frame,DetObj#,x,y,z,v,Azimuth,Elevation,snr,noise
0,0,0.19778978824615479,1.2429087162017822,-0.1358124166727066,0.038847148418426514,9.041924615686986,-6.15906819576046,195,421
0,1,0.09889489412307739,1.0081158876419067,-0.29443421959877014,0.07769429683685303,5.602717108803067,-16.20748922517988,132,400
0,2,0.27690568566322327,1.2348756790161133,0.02816610038280487,-0.07769429683685303,12.63880489469951,1.27497406904146,155,407
0,3,0.27690568566322327,1.2350413799285889,0.019594328477978706,-0.038847148418426514,12.637163657694057,0.8869242562255991,218,422
1,0,0.29009169340133667,0.7907194495201111,-0.05274394154548645,0.0,20.146600917463655,-3.583321755107297,120,396
1,1,0.36261463165283203,2.250548839569092,-0.435137540102005,0.038847148418426514,9.152989384069302,-10.806922956220825,82,390
1,2,0.03955795615911484,1.2627604007720947,0.07911591231822968,0.07769429683685303,1.794293642052232,3.583321558972172,78,400
1,3,0.15823182463645935,1.127435326576233,0.5533899068832397,0.07769429683685303,7.989091918183019,25.92326416880336,78,400
1,4,0.4285445213317871,0.9270305037498474,-0.26407092809677124,-0.07769429683685303,24.809996705126224,-14.497214791835008,101,406
1,5,0.4285445213317871,0.9182713031768799,-0.2930816411972046,-0.038847148418426514,25.017811317312205,-16.130997483239714,127,451
1,6,0.435137540102005,2.276961088180542,0.10912290960550308,-0.038847148418426514,10.819033696391866,2.6950911076681314,75,414
1,7,0.6527063250541687,2.218285322189331,-0.19745640456676483,-0.038847148418426514,16.395945991604915,-4.880833132920712,75,414
2,0,0.26371970772743225,0.7993286848068237,0.06081048399209976,0.0,18.259091715490005,4.132235832665364,280,415
2,1,0.26371970772743225,1.019325852394104,0.06477721035480499,0.038847148418426514,14.505485416503952,3.5205913297181004,248,451
2,2,0.26371970772743225,1.0213667154312134,0.00558996619656682,0.07769429683685303,14.477720240992525,0.3036206317193097,281,420
2,3,0.26371970772743225,1.0208395719528198,-0.033282890915870667,0.11654144525527954,14.48488186147016,-1.8080614872332572,252,409
2,4,0.26371970772743225,1.0213819742202759,-1.5693419870912995e-14,0.15538859367370605,14.477513042655318,-8.523886824505198e-13,197,412
2,5,0.23075474798679352,1.0289627313613892,0.027517076581716537,0.19423574209213257,12.639998237974444,1.4947605712926568,131,407
