frame,DetObj#,x,y,z,v,Azimuth,Elevation,snr,noise
0,0,0.35602161288261414,1.1966853141784668,0.20876015722751617,0.0,16.56808175516361,9.49237661917127,88,377
0,1,0.0,1.4747883081436157,-0.07763469219207764,0.038847148418426514,0.0,-3.0133397836426274,124,393
0,2,0.0,1.4768303632736206,0.0,-0.11654144525527954,0.0,0.0,43,397
0,3,0.0,1.25199294090271,-0.1868194043636322,-0.07769429683685303,0.0,-8.486919825176399,72,389
0,4,0.0,1.4367831945419312,-0.3415870666503906,-0.038847148418426514,0.0,-13.373469665138813,130,397
0,5,0.507660448551178,1.227129340171814,0.6461132764816284,-0.038847148418426514,22.474761707237587,25.944479527262082,130,397
1,0,0.0,1.4768303632736206,0.0,0.0,0.0,0.0,69,377
1,1,-0.13845284283161163,1.4500139951705933,0.2435535192489624,0.0,-5.454282880581989,9.492376557955888,69,377
1,2,0.23734773695468903,1.2430754899978638,0.028587576001882553,0.038847148418426514,10.809712956460244,1.294055979678566,160,403
1,3,0.23734773695468903,1.2332950830459595,-0.15823182463645935,0.07769429683685303,10.89339410424658,-7.180755430505082,55,412
1,4,0.39557957649230957,2.3721585273742676,0.7911591529846191,0.19423574209213257,9.467488097366502,18.209956651468595,41,387
1,5,0.5538113713264465,2.2081704139709473,1.107622742652893,0.19423574209213257,14.079430183167915,25.9444783815841,41,387
1,6,0.0,1.8987818956375122,0.0,0.3496243357658386,0.0,0.0,39,384
1,7,0.0,2.953660726547241,0.0,-2.05889892578125,0.0,0.0,37,387
1,8,0.07911591231822968,2.5255208015441895,0.15823182463645935,-0.8157901167869568,1.794293642052232,3.583321558972172,42,393
1,9,0.19778978824615479,1.245659351348877,-0.10770349204540253,-0.07769429683685303,9.02228723400111,-4.880833084624587,71,407
1,10,0.19778978824615479,1.2480229139328003,-0.07553727179765701,-0.038847148418426514,9.005480696795901,-3.421040252262397,163,409
2,0,0.0,1.4606584310531616,-0.21795597672462463,0.0,0.0,-8.486920015770277,70,379
2,1,0.11867386847734451,1.2577937841415405,-0.07911591231822968,0.038847148418426514,5.389947376245126,-3.5833215266937097,103,399
2,2,0.19778978824615479,1.2493780851364136,0.04818190261721611,0.038847148418426514,8.995872487638517,2.1813616417390764,103,399
2,3,0.08570890128612518,2.73598051071167,0.17141780257225037,1.0100258588790894,1.7942937984991785,3.583321870491006,45,380
2,4,0.07911591231822968,2.5255208015441895,0.15823182463645935,1.1654144525527954,1.794293642052232,3.583321558972172,45,389
2,5,0.046150948852300644,1.4749315977096558,-0.05894972383975983,-0.07769429683685303,1.7922133649373564,-2.2876478035628014,57,409
2,6,-0.13845284283161163,1.4440158605575562,-0.27690568566322327,-0.07769429683685303,-5.476801338750561,-10.806923013918386,57,409
2,7,0.07911591231822968,1.253431797027588,-0.15823182463645935,-0.038847148418426514,3.6116861746512954,-7.180755684403435,106,416
3,0,-0.046150948852300644,1.4732204675674438,-0.09230189770460129,0.0,-1.794293642052232,-3.5833215589721723,96,366
3,1,0.13845284283161163,1.4699589014053345,0.03286045044660568,0.038847148418426514,5.380714611703916,1.2749740637892166,153,390
3,2,0.046150948852300644,1.4732204675674438,0.09230189770460129,0.07769429683685303,1.794293642052232,3.5833215589721723,65,393
3,3,0.18460379540920258,1.457419753074646,-0.15125161409378052,0.07769429683685303,7.218916106523833,-5.878333205146853,65,393
3,4,0.0,2.3207335472106934,0.0,-2.369676113128662,0.0,0.0,38,387
3,5,0.2175687700510025,2.269167900085449,0.435137540102005,-2.369676113128662,5.476801478862321,10.80692328305603,38,387
3,6,0.0,2.5317091941833496,0.0,-0.11654144525527954,0.0,0.0,47,381
