frame,DetObj#,x,y,z,v,Azimuth,Elevation,snr,noise
0,0,0.28841009736061096,1.1121786832809448,0.10375168919563293,0.0,14.537712244756467,5.15981973136235,228,551
0,1,0.16823922097682953,0.7173662781715393,0.22042244672775269,0.03864889591932297,13.198673617051435,16.654530659255578,201,568
0,2,0.19227339327335358,0.6862728595733643,0.28907686471939087,0.07729779183864594,15.651303489716469,22.07790643404417,242,535
0,3,0.19227339327335358,0.6541048884391785,0.355925053358078,0.1159466877579689,16.380639691148332,27.566972539182345,258,465
0,4,0.14420504868030548,0.6041215062141418,0.4535934627056122,0.15459558367729187,13.425396406254409,36.14116332580343,129,441
0,5,0.0,2.8227763175964355,-1.2231159210205078,-0.4637867510318756,0.0,-23.427203532922878,56,438
0,6,-0.09613669663667679,2.871260404586792,-1.1003183126449585,-0.42513784766197205,-1.9176839491330668,-20.95700220474069,77,434
0,7,0.0,0.7518749833106995,-0.16183003783226013,-0.38648897409439087,0.0,-12.146765618215461,52,458
0,8,-0.28841009736061096,3.008018732070923,-0.5768201947212219,-0.38648897409439087,-5.4768014719101785,-10.806923269701809,48,442
0,9,0.0,0.7348270416259766,-0.22701121866703033,-0.3478400707244873,0.0,-17.167566173828423,98,442
0,10,-0.048068348318338394,0.7113466262817383,-0.28841009736061096,-0.30919116735458374,-3.8658129280952434,-22.024312502554398,96,455
0,11,0.21630756556987762,0.597963273525238,0.43261513113975525,-0.30919116735458374,19.88711204067906,34.228867121079595,96,455
0,12,0.2523588240146637,1.1023951768875122,-0.22787313163280487,-0.2705422639846802,12.893907111931922,-11.39228034915486,87,458
0,13,0.07210252434015274,0.7589357495307922,-0.10160071402788162,-0.19324448704719543,5.427083960436726,-7.591219534989874,85,481
0,14,0.09613669663667679,2.5284712314605713,-1.749762773513794,-0.15459558367729187,2.177432313045302,-34.66480128307586,72,472
0,15,0.09613669663667679,0.7583149075508118,-0.0849773958325386,-0.1159466877579689,7.225228249390859,-6.3435812164162595,219,529
0,16,0.14420504868030548,0.7541254162788391,-0.04477362707257271,-0.07729779183864594,10.825504303137073,-3.3374237221976526,275,549
0,17,0.2523588240146637,1.1252062320709229,0.0333491675555706,-0.03864889591932297,12.640994498258998,1.6565237773388657,269,564
0,18,0.19227339327335358,3.0695738792419434,-0.06947565823793411,-0.03864889591932297,3.5842368508433298,-1.2940558826157438,40,540
0,19,1.3459137678146362,2.364048957824707,-1.4366165399551392,-0.03864889591932297,29.653970309431116,-27.83867772755169,40,540
1,0,0.07210252434015274,0.7628344297409058,0.06625543534755707,0.0,5.3995116650007695,4.942009864060624,249,521
1,1,0.024034174159169197,0.7491285800933838,0.1724344938993454,0.03864889591932297,1.8375811588779087,12.956123727746418,180,540
1,2,-0.024034174159169197,0.7686749696731567,0.008128904737532139,0.07729779183864594,-1.7908847215169106,0.6055967965920944,251,496
1,3,-0.048068348318338394,0.7675319314002991,0.00943779107183218,0.1159466877579689,-3.583591945096279,0.703112335776053,260,461
1,4,-0.07210252434015274,0.7628259062767029,0.06635338813066483,0.15459558367729187,-5.399571640072112,4.949334461856931,120,460
1,5,-0.024034174159169197,0.7665426731109619,0.05778943747282028,0.15459558367729187,-1.7958631791534876,4.309247447755538,120,460
1,6,0.0,0.718119204044342,-0.2753356397151947,-0.6183823347091675,0.0,-20.97743145619849,87,441
1,7,0.0,0.7304913401603699,-0.24059781432151794,-0.5797334313392639,0.0,-18.230040967194967,107,428
1,8,-0.048068348318338394,0.7113466262817383,-0.28841009736061096,-0.5410845279693604,-3.8658129280952434,-22.024312502554398,111,439
1,9,-0.07210252434015274,0.7094176411628723,-0.2881540060043335,-0.5024356245994568,-5.803398077187875,-22.003735452669368,55,450
1,10,-0.048068348318338394,0.7113466262817383,-0.28841009736061096,-0.4637867510318756,-3.8658129280952434,-22.024312502554398,88,448
1,11,0.0,0.7323001623153687,-0.23503491282463074,-0.42513784766197205,0.0,-17.79425827953309,130,441
1,12,-0.024034174159169197,0.7326002717018127,-0.23286078870296478,-0.38648897409439087,-1.8790097208635617,-17.624233569447586,164,446
1,13,0.0,0.7568382620811462,-0.13675075769424438,-0.3478400707244873,0.0,-10.242090379076028,93,456
1,14,-0.07210252434015274,0.7478144764900208,-0.16455885767936707,-0.30919116735458374,-5.507301318702174,-12.354794707582753,128,451
1,15,-0.03605126217007637,1.1396844387054443,-0.17523038387298584,-0.2705422639846802,-1.8118143538176312,-8.736669471860688,111,447
1,16,0.7690935730934143,2.550794839859009,1.5381871461868286,-0.2705422639846802,16.778654718641363,29.999999773632812,40,432
1,17,0.0,1.1338731050491333,-0.21264484524726868,-0.2318933755159378,0.0,-10.62178545985702,124,444
1,18,0.10815379023551941,1.1432840824127197,-0.10995565354824066,-0.19324448704719543,5.404054419622395,-5.469271982052512,125,448
1,19,0.4686664044857025,0.8307449221611023,0.6489227414131165,-0.19324448704719543,29.429604858398523,34.228869165828385,125,448
1,20,0.03605126217007637,1.10797917842865,-0.31932491064071655,-0.15459558367729187,1.8636240830164281,-16.069170320049384,121,478
1,21,0.07210252434015274,1.143554449081421,-0.13405421376228333,-0.1159466877579689,3.6077940439965097,-6.672904241933442,154,534
1,22,0.38454678654670715,3.050321578979492,0.10836001485586166,-0.1159466877579689,7.185237552946818,2.018563123294636,69,488
1,23,0.048068348318338394,0.7675797343254089,-0.003964340779930353,-0.07729779183864594,3.583369349577647,-0.2953359747739402,230,561
1,24,0.07210252434015274,0.7643147110939026,0.046143196523189545,-0.03864889591932297,5.389115824654127,3.439632256818941,255,572
